13736.861,-58.5487,-1.4187
13737.343,-61.5534,17.0249
13737.919,-64.4711,33.0920
13738.486,-67.3262,44.6267
13738.901,-70.0569,49.7884
13739.441,-72.6886,48.0001
13739.970,-75.2430,39.3937
13740.183,-77.6647,25.3424
13740.355,-79.9768,7.7535
13797.359,-82.1977,-11.1047
13799.388,-84.2796,-28.2233
13800.867,-86.2424,-41.4023
13801.285,-88.1016,-48.8432
13801.579,-89.8169,-49.3590
13801.820,-91.4054,-42.9847
13802.040,-92.8648,-30.6102
13802.226,-94.2060,-13.7786
13802.458,-95.3998,4.8245
13802.728,-96.4590,22.7542
13919.229,-97.3906,37.6341
13920.018,-98.1746,47.0901
13921.839,-98.8199,49.9728
13924.099,-99.3301,45.8032
13924.651,-99.6941,35.2467
13925.107,-99.9174,19.7701
13925.586,-99.9995,1.5337
13926.037,-99.9391,-17.0970
13926.351,-99.7374,-33.1495
13926.904,-99.3949,-44.5747
13927.494,-98.9064,-49.7954
13927.935,-98.2824,-47.9786
13928.485,-97.5195,-39.4645
13929.926,-96.6091,-25.2763
13932.506,-95.5707,-7.6778
13933.820,-94.3974,10.9925
13935.087,-93.0767,28.2866
13935.540,-91.6372,41.4452
13935.756,-86.5322,42.9455
13975.953,-84.5878,30.5495
13976.298,-82.5240,13.8891
13977.111,-80.3208,-4.9009
13978.254,-78.0258,-22.8224
13978.981,-75.6206,-37.5583
13979.967,-73.0825,-47.1158
13981.132,-70.4662,-49.9702
13982.808,-67.7504,-45.8493
13984.789,-64.9390,-35.3282
14035.730,-62.0057,-19.6996
14035.965,-59.0141,-1.4571
14036.434,-55.9391,16.9888
14037.016,-52.7525,33.2069
14097.655,-49.5232,44.6094
14099.297,-46.2240,49.7848
14101.786,-42.8248,47.9569
14102.385,-39.3992,39.4173
14102.693,-35.9179,25.3755
14103.059,-32.3859,7.7914
14103.233,-28.7715,-11.0673
14103.356,-25.1527,-28.1916
14103.596,-21.4983,-41.3807
14103.785,-17.7759,-48.8350
14103.984,-14.0658,-49.3651
14104.117,-10.3359,-43.0043
14104.314,-6.5531,-30.4888
14104.461,-2.7991,-13.8155
14104.657,0.9587,4.7863
14104.785,4.7535,22.8907
14104.948,8.5033,37.6088
14155.699,12.2411,47.0772
14155.993,15.9615,49.9741
14156.509,19.6971,45.8186
14157.015,23.3669,35.2739
14157.603,27.0038,19.8053
14158.198,30.6390,1.3804
14158.789,34.1940,-17.0610
14159.251,37.7007,-33.1208
14160.757,41.1892,-44.6440
14218.867,44.5839,-49.7919
14219.618,47.9157,-47.9894
14220.122,51.2128,-39.3701
14220.378,54.4039,-25.3093
14220.625,57.5181,-7.7156
14221.013,60.5511,10.9551
14221.242,63.5282,28.2550
14221.374,66.3851,41.4237
14221.530,69.1482,48.8102
14221.698,71.8404,49.3528
14221.843,74.4034,42.9651
14275.785,76.8613,30.5799
14276.014,79.2341,13.7417
14276.401,81.4704,-4.8627
14277.347,83.5917,-22.7883
14277.699,85.5949,-37.5329
14279.407,87.4958,-47.1030
14280.091,89.2534,-49.9715
14280.364,90.8848,-45.8646
14280.663,92.4026,-35.2195
14335.739,93.7739,-19.7348
14336.131,95.0128,-1.4954
14336.666,96.1281,17.1330
14337.293,97.0956,33.1782
14337.788,97.9260,44.5920
14338.775,98.6181,49.7813
14339.423,99.1759,47.9678
14339.862,99.5872,39.4409
14340.258,99.8580,25.4085
14340.783,99.9882,7.6399
14396.610,99.9753,-11.0299
14397.112,99.8211,-28.1600
14397.458,99.5222,-41.4666
14397.752,99.0851,-48.8268
14398.136,98.5080,-49.3711
14400.084,97.7838,-42.9258
14401.041,96.9281,-30.5191
14401.165,95.9355,-13.8523
14401.345,94.8075,4.7482
14401.481,93.5319,22.8566
14455.770,92.1365,37.5836
14455.950,90.6110,47.0643
14456.531,88.9399,49.9689
14457.215,87.1595,45.8340
14457.722,85.2560,35.3011
14458.310,83.2108,19.6643
14458.925,81.0682,1.4187
14459.373,78.8110,-17.0249
14459.970,76.4426,-33.0920
14461.139,73.9404,-44.6267
14525.093,71.3585,-49.7884
14526.116,68.6758,-48.0001
14527.005,65.8673,-39.3937
14527.987,62.9936,-25.3424
14528.910,60.0310,-7.7535
14529.723,56.9521,11.1047
14531.449,53.8234,28.2233
14533.603,50.6187,41.4023
14536.248,47.3087,48.8432
14537.726,43.9650,49.3590
14575.823,40.5592,42.9847
14576.208,37.0961,30.6102
14576.444,33.5445,13.7786
14577.745,29.9812,-4.8245
14578.306,26.3755,-22.7542
14579.195,22.6952,-37.6341
14582.231,19.0198,-47.0901
14582.438,15.3176,-49.9728
14583.291,11.5557,-45.8032
14583.951,7.8153,-35.2467
14635.966,4.0639,-19.7701
14636.162,0.3068,-1.5337
14636.511,-3.4891,17.0970
14637.151,-7.2417,33.1495
14637.775,-10.9841,44.5747
14638.526,-14.7489,49.7954
14639.196,-18.4548,47.9786
14639.573,-22.1346,39.4645
14640.062,-25.8202,25.2763
14640.847,-29.4319,7.6778
14697.639,-33.0020,-10.9925
14698.110,-36.5613,-28.2866
14698.589,-40.0327,-41.4452
14699.078,-43.4476,-48.8185
14700.129,-46.8011,-49.3772
14701.493,-50.1217,-42.9455
14703.405,-53.3377,-30.5495
14703.847,-56.4783,-13.8891
14704.242,-59.5699,4.9009
14704.460,-62.5458,22.8224
14756.844,-65.4334,37.5583
14757.438,-68.2565,47.1158
14758.276,-70.9543,49.9702
14758.773,-73.5519,45.8493
14759.007,-76.0456,35.3282
14759.242,-78.4557,19.6996
14759.505,-80.7300,1.4571
14759.810,-82.8904,-16.9888
14760.023,-84.9539,-33.2069
14761.218,-86.8761,-44.6094
14817.489,-88.6755,-49.7848
14820.307,-90.3661,-47.9569
14820.570,-91.9114,-39.4173
14820.805,-93.3269,-25.3755
14821.101,-94.6105,-7.7914
14821.358,-95.7716,11.0673
14821.624,-96.7850,28.1916
14821.901,-97.6618,41.3807
14822.142,-98.4074,48.8350
14822.374,-99.0058,49.3651
14822.642,-99.4644,43.0043
14876.166,-99.7851,30.4888
14876.519,-99.9608,13.8155
14877.081,-99.9954,-4.7863
14877.705,-99.8870,-22.8907
14878.343,-99.6378,-37.6088
14878.634,-99.2480,-47.0772
14937.250,-98.7179,-49.9741
14937.803,-98.0409,-45.8186
14938.317,-97.2316,-35.2739
14938.771,-96.2850,-19.8053
14939.115,-95.1906,-1.3804
14996.993,-93.9722,17.0610
14997.515,-92.6210,33.1208
14998.085,-91.1233,44.6440
14998.517,-89.5113,49.7919
15000.762,-87.7729,47.9894
15001.420,-85.8909,39.3701
15001.598,-83.9060,25.3093
15001.799,-81.8026,7.7156
15002.010,-79.5837,-10.9551
15002.210,-77.2280,-28.2550
15002.448,-74.7865,-41.4237
15002.649,-72.2393,-48.8102
15002.846,-69.5626,-49.3528
15003.068,-66.8142,-42.9651
15003.289,-63.9714,-30.5799
15003.961,-61.0079,-13.7417
15004.473,-57.9877,4.8627
15005.188,-51.6732,37.6593
15055.615,-48.4198,47.1030
15055.933,-45.0981,49.9715
15056.411,-41.7127,45.8646
15057.057,-38.2329,35.2195
15057.481,-34.7340,19.7348
15058.199,-31.1860,1.4954
15058.736,-27.5572,-17.1330
15059.297,-23.9258,-33.1782
15059.759,-20.2607,-44.5920
15117.583,-16.5291,-49.7988
15117.764,-12.8118,-47.9678
15117.957,-9.0763,-39.4409
15118.168,-5.3281,-25.4085
15118.392,-1.5339,-7.6399
15118.614,2.2241,11.0299
15118.803,5.9790,28.1600
15119.248,9.7635,41.4666
15119.849,13.4961,48.8268
15120.395,17.2095,49.3711
15176.234,20.9362,42.9258
15177.623,24.5955,30.5191
15177.696,28.2201,13.8523
15178.268,31.8048,-4.7482
15179.018,35.3805,-22.8566
15179.573,38.8698,-37.5836
15181.483,42.3043,-47.0643
15183.610,45.7131,-49.9689
15187.107,49.0226,-45.8340
15187.464,52.2629,-35.3011
15236.549,55.4613,-19.6643
15236.991,58.5487,-1.4187
15237.182,61.5534,17.0249
15237.574,64.4711,33.0920
15237.959,67.3262,44.6267
15238.692,70.0569,49.7884
15239.397,72.6886,48.0001
15239.600,75.2430,39.3937
15240.248,77.6647,25.3424
15240.701,79.9768,7.7535
15297.175,82.1977,-11.1047
15298.304,84.2796,-28.2233
15299.232,86.2424,-41.4023
15301.193,88.1016,-48.8432
15302.076,89.8169,-49.3590
15302.310,91.4054,-42.9847
15302.472,92.8648,-30.6102
15302.639,94.2060,-13.7786
15302.848,95.3998,4.8245
15302.970,96.4590,22.7542
15356.603,97.3906,37.6341
15357.333,98.1746,47.0901
15357.809,98.8199,49.9728
15358.216,99.3301,45.8032
15358.619,99.6941,35.2467
15359.308,99.9174,19.7701
15359.500,99.9995,1.5337
15359.907,99.9391,-17.0970
15360.241,99.7374,-33.1495
15361.120,99.3949,-44.5747
15418.428,98.9064,-49.7954
15418.898,98.2824,-47.9786
15419.139,97.5195,-39.4645
15419.372,96.6091,-25.2763
15419.646,95.5707,-7.6778
15419.917,94.3974,10.9925
15420.111,93.0767,28.2866
15420.462,91.6372,41.4452
15420.644,90.0683,48.8185
15420.916,88.3723,49.3772
15421.062,86.5322,42.9455
15476.122,84.5878,30.5495
15476.461,82.5240,13.8891
15476.720,80.3208,-4.9009
15477.693,78.0258,-22.8224
15478.258,75.6206,-37.5583
15479.041,73.0825,-47.1158
15481.131,70.4662,-49.9702
15482.139,67.7504,-45.8493
15483.132,64.9390,-35.3282
15535.787,62.0057,-19.6996
15535.919,59.0141,-1.4571
15536.406,55.9391,16.9888
15536.968,52.7525,33.2069
15537.738,49.5232,44.6094
15538.105,46.2240,49.7848
15538.807,42.8248,47.9569
15539.188,39.3992,39.4173
15539.887,35.9179,25.3755
15540.320,32.3859,7.7914
15596.787,28.7715,-11.0673
15597.780,25.1527,-28.1916
15599.828,21.4983,-41.3807
15602.207,17.7759,-48.8350
15604.554,14.0658,-49.3651
15604.863,10.3359,-43.0043
15605.619,6.5531,-30.4888
15606.320,2.7991,-13.8155
15606.768,-0.9587,4.7863
15607.364,-4.7535,22.8907
15655.846,-8.5033,37.6088
15656.151,-12.2411,47.0772
15656.527,-15.9615,49.9741
15657.264,-19.6971,45.8186
15657.749,-23.3669,35.2739
15658.341,-27.0038,19.8053
15659.233,-30.6390,1.3804
15659.573,-34.1940,-17.0610
15660.215,-37.7007,-33.1208
15661.120,-41.1892,-44.6440
15719.994,-44.5839,-49.7919
15720.716,-47.9157,-47.9894
15721.140,-51.2128,-39.3701
15721.562,-54.4039,-25.3093
15721.975,-57.5181,-7.7156
15722.346,-60.5511,10.9551
15722.779,-63.5282,28.2550
15723.228,-66.3851,41.4237
15723.712,-69.1482,48.8102
15724.275,-71.8404,49.3528
15775.781,-74.4034,42.9651
15776.097,-76.8613,30.5799
15776.717,-79.2341,13.7417
15777.512,-81.4704,-4.8627
15778.432,-83.5917,-22.7883
15778.953,-85.5949,-37.5329
15779.917,-87.4958,-47.1030
15782.298,-89.2534,-49.9715
15783.217,-90.8848,-45.8646
15784.850,-92.4026,-35.2195
15837.129,-93.7739,-19.7348
15837.565,-95.0128,-1.4954
15837.898,-96.1281,17.1330
15838.253,-97.0956,33.1782
15838.630,-97.9260,44.5920
15838.954,-98.6181,49.7813
15839.317,-99.1759,47.9678
15839.583,-99.5872,39.4409
15840.123,-99.8580,25.4085
15840.718,-99.9882,7.6399
15956.134,-99.9753,-11.0299
15956.732,-99.8211,-28.1600
15957.687,-99.5222,-41.4666
15958.268,-99.0851,-48.8268
15958.973,-98.5080,-49.3711
15959.486,-97.7838,-42.9258
15959.939,-96.9281,-30.5191
15960.162,-95.9355,-13.8523
15960.711,-94.8075,4.7482
15961.691,-93.5319,22.8566
15962.053,-92.1365,37.5836
15962.476,-90.6110,47.0643
15963.133,-88.9399,49.9689
15965.024,-87.1595,45.8340
15966.511,-85.2560,35.3011
15968.515,-83.2108,19.6643
15969.503,-81.0682,1.4187
15970.220,-78.8110,-17.0249
15970.424,-71.3585,-49.7884
16019.710,-68.6758,-48.0001
16020.022,-65.8673,-39.3937
16020.488,-62.9936,-25.3424
16020.771,-60.0310,-7.7535
16021.130,-56.9521,11.1047
16021.524,-53.8234,28.2233
16021.745,-50.6187,41.4023
16022.004,-47.3087,48.8432
16022.157,-43.9650,49.3590
16075.790,-40.5592,42.9847
16076.036,-37.0961,30.6102
16076.539,-33.5445,13.7786
16077.059,-29.9812,-4.8245
16077.856,-26.3755,-22.7542
16078.239,-22.6952,-37.6341
16079.767,-19.0198,-47.0901
16081.105,-15.3176,-49.9728
16081.598,-11.5557,-45.8032
16082.276,-7.8153,-35.2467
16135.830,-4.0639,-19.7701
16136.206,-0.3068,-1.5337
16136.467,3.4891,17.0970
16136.978,7.2417,33.1495
16137.512,10.9841,44.5747
16138.234,14.7489,49.7954
16138.787,18.4548,47.9786
16139.328,22.1346,39.4645
16139.852,25.8202,25.2763
16140.412,29.4319,7.6778
16197.191,33.0020,-10.9925
16197.791,36.5613,-28.2866
16198.812,40.0327,-41.4452
16200.217,43.4476,-48.8185
16201.325,46.8011,-49.3772
16201.843,50.1217,-42.9455
16202.051,53.3377,-30.5495
16202.260,56.4783,-13.8891
16202.454,59.5699,4.9009
16202.653,62.5458,22.8224
16255.747,65.4334,37.5583
16255.916,68.2565,47.1158
16256.706,70.9543,49.9702
16257.077,73.5519,45.8493
16257.522,76.0456,35.3282
16258.109,78.4557,19.6996
16258.776,80.7300,1.4571
16259.230,82.8904,-16.9888
16259.863,84.9539,-33.2069
16260.385,86.8761,-44.6094
16318.151,88.6755,-49.7848
16318.813,90.3661,-47.9569
16319.083,91.9114,-39.4173
16319.271,93.3269,-25.3755
16319.450,94.6105,-7.7914
16319.704,95.7716,11.0673
16319.836,96.7850,28.1916
16319.998,97.6618,41.3807
16320.297,98.4074,48.8350
16320.424,99.0058,49.3651
16321.198,99.4644,43.0043
16375.720,99.7851,30.4888
16375.889,99.9608,13.8155
16376.393,99.9954,-4.7863
16376.898,99.8870,-22.8907
16377.799,99.6378,-37.6088
16378.217,99.2480,-47.0772
16379.539,98.7179,-49.9741
16381.123,98.0409,-45.8186
16381.715,97.2316,-35.2739
16435.738,96.2850,-19.8053
16435.956,95.1906,-1.3804
16436.439,93.9722,17.0610
16436.891,92.6210,33.1208
16437.561,91.1233,44.6440
16438.058,89.5113,49.7919
16438.785,87.7729,47.9894
16439.246,85.8909,39.3701
16439.781,83.9060,25.3093
16440.399,81.8026,7.7156
16556.172,79.5837,-10.9551
16556.761,77.2280,-28.2550
16557.352,74.7865,-41.4237
16558.122,72.2393,-48.8102
16558.422,69.5626,-49.3528
16558.823,66.8142,-42.9651
16559.111,63.9714,-30.5799
16559.652,61.0079,-13.7417
16560.118,57.9877,4.8627
16560.618,54.8856,22.7883
16561.440,51.7060,37.5329
16562.069,48.4198,47.1030
16562.918,45.0981,49.9715
16565.383,41.7127,45.8646
16566.571,38.2329,35.2195
16569.225,34.7340,19.7348
16569.773,31.1860,1.4954
16569.975,27.5572,-17.1330
16570.202,16.5291,-49.7988
16617.427,12.8118,-47.9678
16618.643,9.0763,-39.4409
16618.777,5.3281,-25.4085
16618.872,1.5339,-7.6399
16619.163,-2.2241,11.0299
16619.334,-5.9790,28.1600
16619.547,-9.7635,41.4666
16619.762,-13.4961,48.8268
16619.957,-17.2095,49.3711
16675.703,-20.9362,42.9258
16675.955,-24.5955,30.5191
16676.466,-28.2201,13.8523
16676.976,-31.8048,-4.7482
16677.496,-35.3805,-22.8566
16678.275,-38.8698,-37.5836
16680.706,-42.3043,-47.0643
16681.125,-45.7131,-49.9689
16681.936,-49.0226,-45.8340
16682.720,-52.2629,-35.3011
16735.663,-55.4613,-19.6643
16735.814,-58.5487,-1.4187
16736.451,-61.5534,17.0249
16737.003,-64.4711,33.0920
16737.437,-67.3262,44.6267
16738.324,-70.0569,49.7884
16738.785,-72.6886,48.0001
16739.350,-75.2430,39.3937
16739.826,-77.6647,25.3424
16740.528,-79.9768,7.7535
16795.956,-82.1977,-11.1047
16796.425,-84.2796,-28.2233
16798.112,-86.2424,-41.4023
16798.432,-88.1016,-48.8432
16798.854,-89.8169,-49.3590
16855.747,-91.4054,-42.9847
16856.449,-92.8648,-30.6102
16856.744,-94.2060,-13.7786
16857.507,-95.3998,4.8245
16857.822,-96.4590,22.7542
16918.709,-97.3906,37.6341
16919.439,-98.1746,47.0901
16919.812,-98.8199,49.9728
16920.091,-99.3301,45.8032
16920.435,-99.6941,35.2467
16920.708,-99.9174,19.7701
16920.963,-99.9995,1.5337
16921.455,-99.9391,-17.0970
16922.083,-99.7374,-33.1495
16975.729,-99.3949,-44.5747
16975.952,-98.9064,-49.7954
16976.556,-98.2824,-47.9786
16977.308,-97.5195,-39.4645
16978.161,-96.6091,-25.2763
16979.103,-95.5707,-7.6778
16979.523,-94.3974,10.9925
16981.953,-93.0767,28.2866
16982.549,-86.5322,42.9455
16984.764,-84.5878,30.5495
16986.786,-82.5240,13.8891
16987.162,-80.3208,-4.9009
16987.478,-78.0258,-22.8224
16987.814,-75.6206,-37.5583
16988.181,-73.0825,-47.1158
16988.474,-70.4662,-49.9702
16988.663,-67.7504,-45.8493
16988.902,-62.0057,-19.6996
17035.633,-59.0141,-1.4571
17035.954,-55.9391,16.9888
17036.412,-52.7525,33.2069
17036.907,-49.5232,44.6094
17037.516,-46.2240,49.7848
17038.058,-42.8248,47.9569
17038.603,-39.3992,39.4173
17039.247,-35.9179,25.3755
17039.829,-32.3859,7.7914
17096.263,-28.7715,-11.0673
17098.219,-25.1527,-28.1916
17099.277,-21.4983,-41.3807
17099.989,-17.7759,-48.8350
17102.022,-14.0658,-49.3651
17102.527,-10.3359,-43.0043
17102.695,-6.5531,-30.4888
17102.847,-2.7991,-13.8155
17102.992,0.9587,4.7863
17103.138,4.7535,22.8907
17155.758,8.5033,37.6088
17156.052,12.2411,47.0772
17156.440,15.9615,49.9741
17157.000,19.6971,45.8186
17157.564,23.3669,35.2739
17158.148,27.0038,19.8053
17158.639,30.6390,1.3804
17159.237,34.1940,-17.0610
17159.831,37.7007,-33.1208
17160.427,41.1892,-44.6440
17216.935,44.5839,-49.7919
17218.437,47.9157,-47.9894
17218.824,51.2128,-39.3701
17219.024,54.4039,-25.3093
17219.215,57.5181,-7.7156
17219.422,60.5511,10.9551
17219.613,63.5282,28.2550
17219.815,66.3851,41.4237
17220.030,69.1482,48.8102
17220.355,71.8404,49.3528
17221.700,74.4034,42.9651
17275.506,76.8613,30.5799
17275.953,79.2341,13.7417
17335.734,81.4704,-4.8627
17335.858,83.5917,-22.7883
17336.454,85.5949,-37.5329
17337.046,87.4958,-47.1030
17337.560,89.2534,-49.9715
17338.116,90.8848,-45.8646
17338.653,92.4026,-35.2195
17339.259,93.7739,-19.7348
17339.852,95.0128,-1.4954
17340.471,96.1281,17.1330
17341.031,97.0956,33.1782
17341.744,97.9260,44.5920
17342.259,98.6181,49.7813
17342.761,99.1759,47.9678
17343.385,99.5872,39.4409
17343.923,99.8580,25.4085
17344.799,99.9882,7.6399
17345.161,99.9753,-11.0299
17395.869,99.8211,-28.1600
17398.691,99.5222,-41.4666
17400.148,99.0851,-48.8268
17403.138,98.5080,-49.3711
17403.561,97.7838,-42.9258
17403.966,96.9281,-30.5191
17404.432,95.9355,-13.8523
17404.759,94.8075,4.7482
17404.992,93.5319,22.8566
17455.956,92.1365,37.5836
17456.308,90.6110,47.0643
17456.608,88.9399,49.9689
17457.500,87.1595,45.8340
17457.816,85.2560,35.3011
17458.512,83.2108,19.6643
17458.842,81.0682,1.4187
17459.505,78.8110,-17.0249
17460.031,76.4426,-33.0920
17460.560,73.9404,-44.6267
17518.235,71.3585,-49.7884
17519.358,68.6758,-48.0001
17519.421,65.8673,-39.3937
17519.614,62.9936,-25.3424
17519.842,60.0310,-7.7535
17520.022,56.9521,11.1047
17520.256,53.8234,28.2233
17520.452,50.6187,41.4023
17520.702,47.3087,48.8432
17520.901,43.9650,49.3590
17521.111,40.5592,42.9847
17575.657,37.0961,30.6102
17575.789,33.5445,13.7786
17576.470,29.9812,-4.8245
17576.856,26.3755,-22.7542
17577.652,22.6952,-37.6341
17578.362,19.0198,-47.0901
17635.596,15.3176,-49.9728
17635.757,11.5557,-45.8032
17636.309,7.8153,-35.2467
17636.853,4.0639,-19.7701
17637.437,0.3068,-1.5337
17638.003,-3.4891,17.0970
17638.582,-7.2417,33.1495
17639.147,-10.9841,44.5747
17639.814,-14.7489,49.7954
17640.594,-18.4548,47.9786
17640.960,-22.1346,39.4645
17641.596,-25.8202,25.2763
17642.103,-29.4319,7.6778
17642.687,-33.0020,-10.9925
17695.707,-36.5613,-28.2866
17696.153,-40.0327,-41.4452
17698.234,-43.4476,-48.8185
17698.824,-46.8011,-49.3772
17699.389,-50.1217,-42.9455
17700.550,-53.3377,-30.5495
17701.851,-56.4783,-13.8891
17702.509,-59.5699,4.9009
17702.702,-62.5458,22.8224
17755.688,-65.4334,37.5583
17756.021,-68.2565,47.1158
17756.550,-70.9543,49.9702
17757.059,-73.5519,45.8493
17757.604,-76.0456,35.3282
17758.137,-78.4557,19.6996
17758.820,-80.7300,1.4571
17759.251,-82.8904,-16.9888
17759.808,-84.9539,-33.2069
17760.480,-86.8761,-44.6094
17761.110,-88.6755,-49.7848
17816.060,-90.3661,-47.9569
17816.785,-91.9114,-39.4173
17818.549,-93.3269,-25.3755
17818.955,-94.6105,-7.7914
17819.118,-95.7716,11.0673
17819.224,-96.7850,28.1916
17819.412,-97.6618,41.3807
17819.629,-98.4074,48.8350
17819.953,-99.0058,49.3651
17876.014,-99.4644,43.0043
17876.302,-99.7851,30.4888
17876.314,-99.9608,13.8155
17877.179,-99.9954,-4.7863
17877.542,-99.8870,-22.8907
17878.128,-99.6378,-37.6088
17878.794,-99.2480,-47.0772
17880.844,-98.7179,-49.9741
17881.321,-98.0409,-45.8186
17882.011,-97.2316,-35.2739
17935.944,-96.2850,-19.8053
17936.401,-95.1906,-1.3804
17936.783,-93.9722,17.0610
17937.104,-92.6210,33.1208
17937.934,-91.1233,44.6440
17938.435,-89.5113,49.7919
17938.858,-87.7729,47.9894
17939.334,-85.8909,39.3701
17939.962,-83.9060,25.3093
17940.752,-81.8026,7.7156
17995.804,-79.5837,-10.9551
17996.267,-77.2280,-28.2550
17997.745,-74.7865,-41.4237
17998.335,-72.2393,-48.8102
17999.007,-69.5626,-49.3528
18000.496,-66.8142,-42.9651
18002.294,-63.9714,-30.5799
18002.914,-61.0079,-13.7417
18003.125,-57.9877,4.8627
18003.260,-54.8856,22.7883
18003.425,-51.6732,37.6593
18055.700,-48.4198,47.1030
18056.077,-45.0981,49.9715
18056.477,-41.7127,45.8646
